,ratio,accuracy,name
0,0.1,0.7540000081062317,CNN 10 S
1,0.2,0.8166249990463257,CNN 10 S
2,0.30000000000000004,0.818142831325531,CNN 10 S
3,0.4,0.8291666507720947,CNN 10 S
4,0.5,0.8399999737739563,CNN 10 S
5,0.6,0.8477500081062317,CNN 10 S
6,0.7000000000000001,0.8429999947547913,CNN 10 S
7,0.8,0.8575000166893005,CNN 10 S
8,0.9,0.8669999837875366,CNN 10 S
