,ratio,accuracy,name
0,0.1,0.7781111001968384,CNN 1 S
1,0.2,0.8336250185966492,CNN 1 S
2,0.30000000000000004,0.8332856893539429,CNN 1 S
3,0.4,0.8448333144187927,CNN 1 S
4,0.5,0.8569999933242798,CNN 1 S
5,0.6,0.8585000038146973,CNN 1 S
6,0.7000000000000001,0.8629999756813049,CNN 1 S
7,0.8,0.8734999895095825,CNN 1 S
8,0.9,0.8820000290870667,CNN 1 S
